refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
TAVVUI	Mn	2	2	{2: 0.02408, 3: 1.087136, 4: 2.163133, 5: 9999, 6: 9999, 7: 9999}	3
TAVWAP	Mn	2	2	{2: 0.316862, 3: 1.377501, 4: 2.432505, 5: 9999, 6: 9999, 7: 9999}	3
TAWFUT	Mn	2	2	{2: 2.4e-05, 3: 1.021236, 4: 2.065306, 5: 9999, 6: 9999, 7: 9999}	2
TAWGAA	Mn	2	2	{2: 9.3e-05, 3: 1.020058, 4: 2.065468, 5: 9999, 6: 9999, 7: 9999}	3
TAWGII	Mn	2	2	{2: 0.00037, 3: 0.975934, 4: 2.037843, 5: 9999, 6: 9999, 7: 9999}	2
TAWKAE	Mn	2	2	{2: 0.024809, 3: 1.002369, 4: 2.032938, 5: 2.857289, 6: 3.660185, 7: 4.605815}	2
TAXCED	Mn	2	2	{2: 0.005027, 3: 1.084111, 4: 2.111786, 5: 2.942738, 6: 3.753494, 7: 4.703784}	2
TAXMIR	Mn	3	3	{2: 0.500734, 3: 9e-06, 4: 0.838709, 5: 9999, 6: 9999, 7: 9999}	3
TAXWAT	Mn	3	7777	{2: 0.143106, 3: 0.00085, 4: 0.940584, 5: 9999, 6: 9999, 7: 9999}	2
TEBVIH	Mn	2	2	{2: 0.238171, 3: 1.294395, 4: 2.362158, 5: 9999, 6: 9999, 7: 9999}	2
TECFIR	Mn	2	2	{2: 1.6e-05, 3: 0.999249, 4: 2.036318, 5: 9999, 6: 9999, 7: 9999}	2
TEFDUE	Mn	2	2	{2: 5.6e-05, 3: 0.983364, 4: 2.029734, 5: 9999, 6: 9999, 7: 9999}	4
TEGYEL	Mn	2	2	{2: 0.005665, 3: 1.010532, 4: 2.089573, 5: 9999, 6: 9999, 7: 9999}	2
TEGYIQ	Mn	9999	2	{2: 0.086399, 3: 0.941606, 4: 1.972892, 5: 2.791826, 6: 3.588701, 7: 4.53299}	3
TEHGAQ	Mn	3	3	{2: 0.573184, 3: 0.000182, 4: 0.73396, 5: 9999, 6: 9999, 7: 9999}	3
TELJID	Mn	3	3	{2: 0.501467, 3: 0.000908, 4: 0.752285, 5: 9999, 6: 9999, 7: 9999}	2
TELNOP	Mn	2	2	{2: 0.001199, 3: 1.118454, 4: 2.154094, 5: 2.99409, 6: 3.80957, 7: 4.748455}	2
TELNUV	Mn	2	2	{2: 0.001156, 3: 1.146979, 4: 2.186441, 5: 3.029447, 6: 3.84818, 7: 4.788334}	2
TERVIY	Mn	2	2	{2: 0.024604, 3: 0.923155, 4: 2.005667, 5: 9999, 6: 9999, 7: 9999}	2
TESHIK	Mn	9999	2	{2: 5.9e-05, 3: 1.128145, 4: 2.170295, 5: 9999, 6: 9999, 7: 9999}	3
TESPOY	Mn	9999	2	{2: 0.000796, 3: 1.064441, 4: 2.124155, 5: 9999, 6: 9999, 7: 9999}	4
TEVLAK	Mn	2	2	{2: 0.452991, 3: 1.562428, 4: 2.598353, 5: 9999, 6: 9999, 7: 9999}	4
TEWMAL	Mn	3	7777	{2: 0.334046, 3: 0.000452, 4: 0.688676, 5: 9999, 6: 9999, 7: 9999}	2
TEZMIV	Mn	2	2	{2: 0.00286, 3: 1.00751, 4: 2.061038, 5: 9999, 6: 9999, 7: 9999}	3
TEZTOI	Mn	2	2	{2: 0.130251, 3: 0.829063, 4: 1.886951, 5: 9999, 6: 9999, 7: 4.645708}	1
TIBNOH	Mn	9999	2	{2: 0.002773, 3: 1.055177, 4: 2.083543, 5: 2.912041, 6: 3.719973, 7: 4.669106}	2
TIDGAQ	Mn	2	2	{2: 0.02259, 3: 1.123674, 4: 2.181894, 5: 9999, 6: 9999, 7: 9999}	3
TIGJEB	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TIGKAV	Mn	2	2	{2: 0.000406, 3: 0.927248, 4: 1.976416, 5: 9999, 6: 9999, 7: 9999}	3
TIGXIT	Mn	2	2	{2: 0.000996, 3: 1.051963, 4: 2.088127, 5: 9999, 6: 9999, 7: 4.728101}	3
TIKJUV	Mn	9999	2	{2: 3.4e-05, 3: 1.038525, 4: 2.116454, 5: 9999, 6: 9999, 7: 9999}	3
TIKYIW	Mn	2	2	{2: 0.000677, 3: 0.982488, 4: 2.062643, 5: 9999, 6: 9999, 7: 9999}	2
TIKYOC	Mn	2	2	{2: 0.141178, 3: 1.200497, 4: 2.271991, 5: 9999, 6: 9999, 7: 9999}	2
TILCEX	Mn	2	2	{2: 9.5e-05, 3: 1.061798, 4: 2.106311, 5: 9999, 6: 9999, 7: 9999}	3
TIPDUR	Mn	3	7777	{2: 0.303274, 3: 3.4e-05, 4: 1.033659, 5: 9999, 6: 9999, 7: 9999}	3
TIRCON	Mn	2	2	{2: 0.000889, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TIRDUU	Mn	2	8888	{2: 0.833659, 3: 1.91064, 4: 2.939698, 5: 9999, 6: 9999, 7: 9999}	4
TIXKOB	Mn	2	2	{2: 0.002222, 3: 1.029037, 4: 2.058077, 5: 2.884374, 6: 3.689761, 7: 4.637777}	4
TIXRID	Mn	2	2	{2: 0.005892, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
TIYDEL	Mn	3	3	{2: 0.742864, 3: 0.000161, 4: 0.878227, 5: 9999, 6: 9999, 7: 9999}	2
TIYDOV	Mn	3	3	{2: 0.569181, 3: 0.000403, 4: 0.849248, 5: 9999, 6: 9999, 7: 9999}	3
TIYDUB	Mn	3	3	{2: 0.624505, 3: 8e-06, 4: 0.948401, 5: 9999, 6: 9999, 7: 9999}	2
TIYWIJ	Mn	2	2	{2: 0.008098, 3: 1.187194, 4: 2.212509, 5: 3.052245, 6: 3.873074, 7: 4.82733}	2
TIZJES	Mn	2	2	{2: 0.096835, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TIZJOD	Mn	9999	2	{2: 0.225176, 3: 1.281815, 4: 2.350078, 5: 9999, 6: 9999, 7: 9999}	2
TIZMOF	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TIZVII	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
TMAFMN	Mn	3	3	{2: 1.275854, 3: 0.000297, 4: 0.646829, 5: 9999, 6: 9999, 7: 3.459868}	3
TNBPMN	Mn	3	7777	{2: 0.261116, 3: 0.004328, 4: 1.162075, 5: 9999, 6: 9999, 7: 9999}	2
TOBTUC	Mn	9999	7777	{2: 0.000633, 3: 0.00068, 4: 0.975418, 5: 9999, 6: 9999, 7: 9999}	4
TOCYOC	Mn	9999	2	{2: 0.318148, 3: 1.371819, 4: 2.436506, 5: 9999, 6: 9999, 7: 9999}	2
TOFBEX	Mn	2	2	{2: 0.022384, 3: 0.970057, 4: 2.039001, 5: 9999, 6: 9999, 7: 9999}	2
TOKRAN	Mn	2	2	{2: 0.010507, 3: 0.975321, 4: 2.040862, 5: 9999, 6: 9999, 7: 9999}	2
TOLLUD	Mn	2	8888	{2: 1.138939, 3: 2.186228, 4: 3.211276, 5: 9999, 6: 9999, 7: 9999}	4
TOLMEO	Mn	2	2	{2: 5e-06, 3: 1.037805, 4: 2.074705, 5: 9999, 6: 9999, 7: 9999}	3
TOMSEU	Mn	2	2	{2: 0.149148, 3: 0.879699, 4: 1.912619, 5: 2.726356, 6: 3.517207, 7: 4.458793}	2
TONRIX	Mn	2	2	{2: 0.000531, 3: 0.953104, 4: 2.015914, 5: 9999, 6: 9999, 7: 9999}	1
TOPJEO	Mn	2	2	{2: 0.330846, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
TOPJUF	Mn	2	2	{2: 0.02426, 3: 1.081642, 4: 2.136048, 5: 9999, 6: 9999, 7: 9999}	2
TOPKAM	Mn	2	2	{2: 0.274581, 3: 1.411839, 4: 2.449525, 5: 9999, 6: 9999, 7: 9999}	2
TOPKEQ	Mn	2	2	{2: 0.306366, 3: 1.442504, 4: 2.477498, 5: 9999, 6: 9999, 7: 9999}	2
TOPZIJ	Mn	9999	3	{2: 0.593063, 3: 2.2e-05, 4: 0.8311, 5: 9999, 6: 9999, 7: 9999}	2
TORMET	Mn	2	7777	{2: 0.066394, 3: 0.00486, 4: 0.438103, 5: 9999, 6: 9999, 7: 9999}	3
TOSRUQ	Mn	2	2	{2: 2.8e-05, 3: 1.129079, 4: 2.171708, 5: 9999, 6: 9999, 7: 9999}	2
TOTWUX	Mn	2	2	{2: 0.003035, 3: 0.89867, 4: 1.967959, 5: 9999, 6: 9999, 7: 9999}	2
TOWDUE	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TOWFAM	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TOWFEQ	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TOXDAN	Mn	2	2	{2: 0.000163, 3: 0.931902, 4: 1.98888, 5: 9999, 6: 9999, 7: 9999}	3
TOZKAX	Mn	2	7777	{2: 6.4e-05, 3: 0.001541, 4: 0.73546, 5: 9999, 6: 9999, 7: 9999}	4
TRENCM	Mn	2	2	{2: 0.029891, 3: 1.092761, 4: 2.168535, 5: 9999, 6: 9999, 7: 9999}	2
TRENTM	Mn	2	2	{2: 0.066985, 3: 1.128672, 4: 2.203019, 5: 9999, 6: 9999, 7: 9999}	2
TRPAMN	Mn	3	7777	{2: 0.001332, 3: 0.030443, 4: 1.148422, 5: 9999, 6: 9999, 7: 9999}	1
TRPYMN	Mn	2	2	{2: 0.005041, 3: 1.068705, 4: 2.145434, 5: 9999, 6: 9999, 7: 9999}	2
TUDJEH	Mn	3	3	{2: 0.60429, 3: 0.005011, 4: 0.846227, 5: 9999, 6: 9999, 7: 9999}	3
TUGPIW	Mn	3	3	{2: 0.571005, 3: 0.012399, 4: 0.731607, 5: 9999, 6: 9999, 7: 9999}	3
TUJHUC	Mn	2	2	{2: 0.000306, 3: 1.024784, 4: 2.087426, 5: 9999, 6: 9999, 7: 9999}	2
TUJRIC	Mn	2	2	{2: 0.007508, 3: 1.019782, 4: 2.056847, 5: 9999, 6: 9999, 7: 4.696856}	2
TUKNAO	Mn	3	3	{2: 0.517197, 3: 8e-05, 4: 0.762417, 5: 9999, 6: 9999, 7: 9999}	3
TUKQOF	Mn	2	2	{2: 3.6e-05, 3: 1.048143, 4: 2.09195, 5: 9999, 6: 9999, 7: 9999}	3
TUSBIT	Mn	2	2	{2: 0.185585, 3: 1.3248, 4: 2.363947, 5: 9999, 6: 9999, 7: 9999}	3
TUSBOZ	Mn	2	2	{2: 0.181276, 3: 1.319421, 4: 2.357986, 5: 9999, 6: 9999, 7: 9999}	6
TUTKEY	Mn	9999	7777	{2: 0.01114, 3: 0.001878, 4: 0.855385, 5: 9999, 6: 9999, 7: 9999}	3
TUWWOZ	Mn	2	2	{2: 0.155771, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
TUXSOU	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
TUYDOH	Mn	2	2	{2: 0.000224, 3: 1.080816, 4: 2.140665, 5: 9999, 6: 9999, 7: 9999}	2
TUYFAV	Mn	2	2	{2: 0.003492, 3: 1.021774, 4: 2.091899, 5: 9999, 6: 9999, 7: 9999}	3
TUZXIX	Mn	9999	2	{2: 0.014483, 3: 1.175298, 4: 2.208652, 5: 9999, 6: 9999, 7: 9999}	2
UBEJOD	Mn	3	7777	{2: 0.403431, 3: 2.2e-05, 4: 0.771014, 5: 9999, 6: 9999, 7: 9999}	3
UBEJUJ	Mn	3	7777	{2: 0.411986, 3: 0.0, 4: 0.762633, 5: 9999, 6: 9999, 7: 9999}	3
UBEKEU	Mn	3	7777	{2: 0.278524, 3: 9.4e-05, 4: 1.003337, 5: 9999, 6: 9999, 7: 9999}	3
UBEKIY	Mn	9999	3	{2: 0.568903, 3: 1.9e-05, 4: 0.750594, 5: 9999, 6: 9999, 7: 9999}	4
UBEKOE	Mn	9999	7777	{2: 0.454189, 3: 2.5e-05, 4: 0.976966, 5: 9999, 6: 9999, 7: 9999}	3
UBODUK	Mn	2	2	{2: 0.000202, 3: 0.872431, 4: 1.948934, 5: 9999, 6: 9999, 7: 9999}	2
UBOFEW	Mn	2	2	{2: 2.8e-05, 3: 0.756554, 4: 1.833536, 5: 9999, 6: 9999, 7: 9999}	2
UBOFIA	Mn	2	2	{2: 0.000332, 3: 0.766624, 4: 1.855356, 5: 9999, 6: 9999, 7: 9999}	2
UBOFOG	Mn	3	7777	{2: 0.000295, 3: 0.009021, 4: 1.039445, 5: 9999, 6: 9999, 7: 9999}	2
UCADAG	Mn	3	7777	{2: 0.384199, 3: 0.000433, 4: 0.739411, 5: 9999, 6: 9999, 7: 9999}	4
UCARAU	Mn	2	2	{2: 0.02508, 3: 1.088568, 4: 2.139301, 5: 9999, 6: 9999, 7: 9999}	3
UCATAT	Mn	9999	2	{2: 3.6e-05, 3: 1.024019, 4: 2.070019, 5: 9999, 6: 9999, 7: 9999}	2
UDUGUY	Mn	2	8888	{2: 0.55124, 3: 1.5677, 4: 2.616834, 5: 9999, 6: 9999, 7: 9999}	2
UGAGUF	Mn	2	2	{2: 0.000346, 3: 1.049724, 4: 2.093415, 5: 9999, 6: 9999, 7: 9999}	2
UGEKAT	Mn	2	2	{2: 0.23471, 3: 1.371105, 4: 2.407035, 5: 9999, 6: 9999, 7: 9999}	4
UGEVUA	Mn	2	2	{2: 0.000438, 3: 1.079474, 4: 2.121996, 5: 9999, 6: 9999, 7: 9999}	3
UGOJUV	Mn	2	2	{2: 0.002034, 3: 1.033303, 4: 2.078085, 5: 9999, 6: 9999, 7: 9999}	3
UGUCEE	Mn	2	2	{2: 0.00084, 3: 1.03672, 4: 2.096946, 5: 9999, 6: 9999, 7: 9999}	3
UHAREA	Mn	9999	2	{2: 0.128863, 3: 1.266572, 4: 2.304901, 5: 9999, 6: 9999, 7: 9999}	3
UHELEY	Mn	2	2	{2: 0.000367, 3: 1.072771, 4: 2.116777, 5: 9999, 6: 9999, 7: 9999}	5
UHEPED	Mn	2	8888	{2: 1.071111, 3: 2.139908, 4: 3.158749, 5: 9999, 6: 9999, 7: 9999}	3
UJIQAI	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UJIVAM	Mn	9999	2	{2: 0.165897, 3: 1.244206, 4: 2.306608, 5: 9999, 6: 9999, 7: 9999}	3
UJIXOB	Mn	2	2	{2: 0.034866, 3: 0.952944, 4: 2.02025, 5: 9999, 6: 9999, 7: 9999}	2
UJOBIF	Mn	9999	2	{2: 2.5e-05, 3: 1.078238, 4: 2.140991, 5: 9999, 6: 9999, 7: 9999}	4
UJOXEW	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UJUXUS	Mn	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UJUZEE	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UKATAC	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
UKOWAT	Mn	3	7777	{2: 0.35326, 3: 6.7e-05, 4: 0.831196, 5: 9999, 6: 9999, 7: 9999}	4
ULALID	Mn	3	7777	{2: 0.184985, 3: 0.000748, 4: 0.89245, 5: 9999, 6: 9999, 7: 9999}	2
ULAMAW	Mn	2	2	{2: 0.000251, 3: 1.041691, 4: 2.102283, 5: 9999, 6: 9999, 7: 9999}	2
UMAWEK	Mn	2	2	{2: 2.7e-05, 3: 0.950083, 4: 1.99991, 5: 9999, 6: 9999, 7: 9999}	3
UMEVEP	Mn	9999	3	{2: 1.100819, 3: 2.8e-05, 4: 0.959621, 5: 1.701472, 6: 2.398047, 7: 3.290777}	4
UMEWUE	Mn	2	2	{2: 0.003875, 3: 1.027505, 4: 2.072993, 5: 9999, 6: 9999, 7: 9999}	3
UMIPIP	Mn	2	2	{2: 4.7e-05, 3: 1.101455, 4: 2.151527, 5: 9999, 6: 9999, 7: 9999}	4
UMIPOV	Mn	2	2	{2: 0.000176, 3: 1.107061, 4: 2.157402, 5: 9999, 6: 9999, 7: 9999}	4
UNACUH	Mn	2	2	{2: 0.234604, 3: 1.290942, 4: 2.358842, 5: 9999, 6: 9999, 7: 9999}	2
UNIXAQ	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UNOHOV	Mn	2	2	{2: 3.3e-05, 3: 0.973675, 4: 2.022638, 5: 9999, 6: 9999, 7: 9999}	2
UNONOB	Mn	2	2	{2: 0.118136, 3: 1.237466, 4: 2.286327, 5: 9999, 6: 9999, 7: 9999}	2
UPUQUS	Mn	2	2	{2: 0.002114, 3: 1.040187, 4: 2.069207, 5: 2.896537, 6: 3.703044, 7: 4.65114}	2
UPUWUA	Mn	2	2	{2: 0.077348, 3: 1.215781, 4: 2.254542, 5: 9999, 6: 9999, 7: 9999}	4
UQUBAK	Mn	3	7777	{2: 0.438823, 3: 0.000554, 4: 0.8802, 5: 9999, 6: 9999, 7: 9999}	2
UQUBEO	Mn	3	7777	{2: 0.413643, 3: 0.000759, 4: 0.89788, 5: 9999, 6: 9999, 7: 9999}	2
UQUTUW	Mn	3	7777	{2: 0.288296, 3: 0.000678, 4: 0.815353, 5: 9999, 6: 9999, 7: 9999}	2
UQUZAI	Mn	2	2	{2: 0.081068, 3: 0.946866, 4: 1.97805, 5: 2.797439, 6: 3.59483, 7: 4.539293}	3
URADOJ	Mn	2	8888	{2: 0.538973, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
URIQUI	Mn	2	2	{2: 0.03271, 3: 1.09549, 4: 2.171156, 5: 9999, 6: 9999, 7: 9999}	2
URIWIE	Mn	9999	3	{2: 0.684889, 3: 0.000633, 4: 0.668806, 5: 9999, 6: 9999, 7: 9999}	4
UROYEI	Mn	9999	4	{2: 1.436178, 3: 0.625566, 4: 0.09578, 5: 9999, 6: 9999, 7: 9999}	1
USEXIC	Mn	3	3	{2: 0.551445, 3: 0.000441, 4: 0.785694, 5: 9999, 6: 9999, 7: 9999}	3
USEXUO	Mn	2	2	{2: 1.6e-05, 3: 0.990461, 4: 2.037907, 5: 9999, 6: 9999, 7: 9999}	2
USIDIM	Mn	2	2	{2: 1.5e-05, 3: 1.122123, 4: 2.165101, 5: 9999, 6: 9999, 7: 9999}	3
USIFOU	Mn	3	7777	{2: 0.369451, 3: 0.000181, 4: 0.784887, 5: 9999, 6: 9999, 7: 9999}	4
UTAWOD	Mn	9999	3	{2: 0.606991, 3: 0.000596, 4: 1.102086, 5: 9999, 6: 9999, 7: 9999}	2
UTAWUJ	Mn	9999	3	{2: 0.658439, 3: 2e-06, 4: 1.043412, 5: 9999, 6: 9999, 7: 9999}	3
UTODAK	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UTOVEF	Mn	9999	3	{2: 0.558655, 3: 6.2e-05, 4: 0.713764, 5: 9999, 6: 9999, 7: 9999}	3
UVOQIH	Mn	2	2	{2: 5e-05, 3: 1.09041, 4: 2.117976, 5: 2.949478, 6: 3.760854, 7: 4.711333}	2
UVULAZ	Mn	9999	7777	{2: 0.002991, 3: 0.000345, 4: 0.91959, 5: 9999, 6: 9999, 7: 9999}	4
UWIMAP	Mn	9999	2	{2: 0.000891, 3: 1.023946, 4: 2.095012, 5: 9999, 6: 9999, 7: 9999}	3
UXEWIF	Mn	3	3	{2: 0.557809, 3: 0.000104, 4: 0.777602, 5: 9999, 6: 9999, 7: 9999}	3
UYAHOS	Mn	2	2	{2: 0.000685, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
UZAWUO	Mn	2	2	{2: 1.1e-05, 3: 0.983512, 4: 2.045527, 5: 9999, 6: 9999, 7: 9999}	3
UZEVUR	Mn	3	2	{2: 0.23245, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VABMOE	Mn	2	2	{2: 2e-06, 3: 1.005051, 4: 2.050791, 5: 9999, 6: 9999, 7: 9999}	3
VAGCAH	Mn	3	8888	{2: 0.519081, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAHXUZ	Mn	3	3	{2: 0.794716, 3: 5e-06, 4: 0.998053, 5: 9999, 6: 9999, 7: 9999}	5
VAKBOA	Mn	2	2	{2: 0.034144, 3: 1.098565, 4: 2.149749, 5: 9999, 6: 9999, 7: 9999}	3
VAKSAE	Mn	3	7777	{2: 0.394291, 3: 0.000272, 4: 0.806433, 5: 9999, 6: 9999, 7: 9999}	3
VANPEF01	Mn	9999	8888	{2: 0.589236, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
VAQDEY	Mn	2	2	{2: 1e-06, 3: 1.078035, 4: 2.10585, 5: 2.936285, 6: 3.746448, 7: 4.696501}	2
VAQFAW	Mn	2	2	{2: 0.00043, 3: 1.07846, 4: 2.106267, 5: 2.936739, 6: 3.746944, 7: 4.69701}	2
VATPOX	Mn	2	2	{2: 0.012819, 3: 1.001897, 4: 2.064853, 5: 9999, 6: 9999, 7: 9999}	3
VATWAQ	Mn	2	2	{2: 0.073243, 3: 0.954586, 4: 1.985585, 5: 2.80563, 6: 3.603774, 7: 4.548546}	4
VAVBUP	Mn	2	2	{2: 0.058436, 3: 1.069742, 4: 2.133209, 5: 9999, 6: 9999, 7: 9999}	2
VAVCAW	Mn	2	2	{2: 0.003084, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAVDAY	Mn	2	2	{2: 0.018309, 3: 1.082519, 4: 2.133602, 5: 9999, 6: 9999, 7: 9999}	2
VAVDOM	Mn	2	2	{2: 0.000169, 3: 1.029758, 4: 2.078976, 5: 9999, 6: 9999, 7: 9999}	3
VAVNIS	Mn	2	2	{2: 0.000107, 3: 1.058495, 4: 2.117872, 5: 9999, 6: 9999, 7: 9999}	2
VAWNIQ	Mn	3	2	{2: 0.006835, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAWRIU	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAWROA	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAYBEC	Mn	2	2	{2: 0.344752, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAYWEY	Mn	2	2	{2: 0.064986, 3: 0.925897, 4: 1.973474, 5: 9999, 6: 9999, 7: 4.645809}	2
VAZQIX	Mn	2	2	{2: 0.002479, 3: 1.054833, 4: 2.08325, 5: 2.911733, 6: 3.719638, 7: 4.668693}	2
VEGJEX	Mn	2	2	{2: 1.2e-05, 3: 1.043863, 4: 2.095818, 5: 9999, 6: 9999, 7: 9999}	4
VEGVUZ	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VEGWAG	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEKFIA	Mn	2	2	{2: 0.000774, 3: 1.02244, 4: 2.0684, 5: 9999, 6: 9999, 7: 9999}	3
VENQOX	Mn	3	3	{2: 0.589266, 3: 0.001644, 4: 0.679224, 5: 9999, 6: 9999, 7: 9999}	2
VERVOE	Mn	2	2	{2: 0.002815, 3: 1.010498, 4: 2.075078, 5: 9999, 6: 9999, 7: 9999}	5
VEVBIK	Mn	3	3	{2: 0.589858, 3: 0.00015, 4: 0.828566, 5: 9999, 6: 9999, 7: 9999}	2
VEVCAB	Mn	2	2	{2: 2.9e-05, 3: 1.115883, 4: 2.157913, 5: 9999, 6: 9999, 7: 9999}	2
VEWPOC	Mn	9999	4	{2: 1.330827, 3: 0.502811, 4: 0.020547, 5: 9999, 6: 9999, 7: 9999}	2
VICMOK	Mn	2	2	{2: 0.192618, 3: 0.765505, 4: 1.825088, 5: 9999, 6: 9999, 7: 4.576782}	1
VIFPIJ	Mn	2	2	{2: 0.000555, 3: 0.879852, 4: 1.948035, 5: 9999, 6: 9999, 7: 9999}	3
VIFWUD	Mn	2	2	{2: 0.008406, 3: 0.984176, 4: 2.052684, 5: 9999, 6: 9999, 7: 9999}	2
VIFZER	Mn	3	7777	{2: 0.47409, 3: 0.000227, 4: 0.694559, 5: 9999, 6: 9999, 7: 9999}	3
VIHNAE	Mn	2	7777	{2: 0.02503, 3: 0.090728, 4: 0.322067, 5: 9999, 6: 9999, 7: 9999}	2
VIJRUD	Mn	2	2	{2: 7.4e-05, 3: 1.085732, 4: 2.143381, 5: 9999, 6: 9999, 7: 9999}	3
VIJTAK	Mn	2	2	{2: 8.7e-05, 3: 1.072513, 4: 2.100466, 5: 2.930434, 6: 3.740059, 7: 4.689883}	2
VIJZUK	Mn	3	7777	{2: 0.434139, 3: 1.8e-05, 4: 0.954451, 5: 9999, 6: 9999, 7: 9999}	3
VIKJEE	Mn	9999	3	{2: 0.505208, 3: 7.4e-05, 4: 0.836241, 5: 9999, 6: 9999, 7: 9999}	3
VILDAV	Mn	2	2	{2: 0.208108, 3: 0.749719, 4: 1.809723, 5: 9999, 6: 9999, 7: 4.559663}	1
VILLOS	Mn	2	2	{2: 0.014603, 3: 1.154576, 4: 2.195789, 5: 9999, 6: 9999, 7: 9999}	3
VINVUM	Mn	2	2	{2: 0.000113, 3: 1.048652, 4: 2.110672, 5: 9999, 6: 9999, 7: 9999}	2
VINWAT	Mn	2	2	{2: 0.001669, 3: 1.038893, 4: 2.101205, 5: 9999, 6: 9999, 7: 9999}	2
VINXUM	Mn	9999	2	{2: 0.008026, 3: 1.034763, 4: 2.063688, 5: 2.890479, 6: 3.696428, 7: 4.64464}	2
VIPRUJ	Mn	2	2	{2: 0.008142, 3: 1.018813, 4: 2.048134, 5: 2.873577, 6: 3.677972, 7: 4.625523}	2
VITLAN	Mn	2	2	{2: 0.011212, 3: 1.002248, 4: 2.081618, 5: 9999, 6: 9999, 7: 9999}	2
VIWDAI	Mn	9999	2	{2: 4.9e-05, 3: 1.133269, 4: 2.174733, 5: 9999, 6: 9999, 7: 9999}	3
VIWDEM	Mn	9999	2	{2: 0.000189, 3: 1.133144, 4: 2.173879, 5: 9999, 6: 9999, 7: 9999}	3
VIWMIY	Mn	9999	3	{2: 0.90262, 3: 2.8e-05, 4: 0.784445, 5: 9999, 6: 9999, 7: 9999}	3
VOBBUK	Mn	3	3	{2: 1.075467, 3: 0.0, 4: 0.969711, 5: 1.714551, 6: 2.412329, 7: 3.303361}	2
VOBCAR	Mn	3	3	{2: 1.104021, 3: 9.7e-05, 4: 0.944632, 5: 1.688044, 6: 2.383383, 7: 3.269327}	3
VOBCEV	Mn	3	3	{2: 1.198015, 3: 1.7e-05, 4: 0.879194, 5: 1.612089, 6: 2.300442, 7: 3.191248}	4
VOFKIK	Mn	9999	7777	{2: 0.286018, 3: 0.000169, 4: 0.938471, 5: 9999, 6: 9999, 7: 9999}	3
VOHTOD	Mn	2	2	{2: 0.005374, 3: 1.107476, 4: 2.166872, 5: 9999, 6: 9999, 7: 9999}	2
VOHWAS	Mn	2	2	{2: 2e-06, 3: 1.066125, 4: 2.126004, 5: 9999, 6: 9999, 7: 9999}	2
