refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
OMAXAB	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
OMEBEN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ONEKUP	Cr	2	3	{2: 1.403361, 3: 0.218881, 4: 9999, 5: 9999, 6: 9999}	1
ONELAW	Cr	9999	3	{2: 1.340274, 3: 0.15862, 4: 9999, 5: 9999, 6: 9999}	2
OWODOV	Cr	3	3	{2: 1.294182, 3: 0.16506, 4: 9999, 5: 9999, 6: 9999}	2
OWOGUE	Cr	3	3	{2: 1.261919, 3: 0.11766, 4: 9999, 5: 9999, 6: 9999}	3
PABGIL	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
PABZIC	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PARCRT10	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PAWVIS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PAXPAF	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PAZDUQ	Cr	3	3	{2: 0.792974, 3: 0.312817, 4: 9999, 5: 9999, 6: 9999}	2
PAZJOP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PCBASC	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PCRCEP10	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PCTHFC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PEMSOP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PEMTAC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PEQMUU	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
PEZHOR	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PHCBCR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PIFFOA	Cr	3	8888	{2: 1.951645, 3: 0.737078, 4: 9999, 5: 9999, 6: 9999}	2
PIKHAT	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
PIKHEX	Cr	3	2	{2: 0.229021, 3: 0.873021, 4: 9999, 5: 9999, 6: 9999}	2
PIKHUN	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PIKJAV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PINVAJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PITBUP	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
PITROA	Cr	3	3	{2: 9999, 3: 0.14128, 4: 9999, 5: 9999, 6: 9999}	1
PIWPIU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PIXVUN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PIXYAW	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
POBBUD	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
POFKIF	Cr	3	3	{2: 1.179387, 3: 0.002224, 4: 9999, 5: 9999, 6: 9999}	3
POGGUO	Cr	9999	3	{2: 1.164357, 3: 0.000212, 4: 9999, 5: 9999, 6: 9999}	4
POJJIH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PORGOS	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
POTCDR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
POTVID	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
POTVOJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
POTVUP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
POTWAW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUDPAG	Cr	3	3	{2: 1.30947, 3: 0.253263, 4: 9999, 5: 9999, 6: 9999}	3
PUGYIZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUGYOF	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUHTEU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUHYUP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUHZEA	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUJBII	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUJLUB	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUJMAI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUKGAF	Cr	3	3	{2: 1.107141, 3: 0.028333, 4: 9999, 5: 9999, 6: 9999}	4
PURBUC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUTMOJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUVLAV	Cr	2	8888	{2: 0.640096, 3: 1.696504, 4: 9999, 5: 9999, 6: 4.451381}	2
PUVSEF	Cr	3	3	{2: 1.119933, 3: 0.001217, 4: 9999, 5: 9999, 6: 9999}	2
PUXVIO	Cr	3	8888	{2: 0.629829, 3: 0.508551, 4: 9999, 5: 9999, 6: 9999}	2
PUXVOU	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
PUYZUH	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
PUZJEC	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PUZJOM	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PUZKED	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
PYCXCR	Cr	3	3	{2: 1.172967, 3: 0.003823, 4: 9999, 5: 9999, 6: 9999}	2
PYTCCR	Cr	3	3	{2: 9999, 3: 0.115618, 4: 9999, 5: 9999, 6: 9999}	2
QAHJOA	Cr	3	3	{2: 0.992901, 3: 0.107499, 4: 9999, 5: 9999, 6: 9999}	3
QALFIT	Cr	3	3	{2: 0.982032, 3: 0.135284, 4: 9999, 5: 9999, 6: 9999}	3
QALLEW	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QANBIQ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAPCOA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAPCUG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAPDER	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAPDIV	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAQCIU	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
QARBEQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QATHEY	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
QATHIC	Cr	3	3	{2: 1.168039, 3: 0.005953, 4: 9999, 5: 9999, 6: 9999}	2
QATHOI	Cr	3	3	{2: 1.134285, 3: 0.001335, 4: 9999, 5: 9999, 6: 9999}	2
QATYAL	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QAVZET	Cr	9999	3	{2: 1.347414, 3: 0.165288, 4: 9999, 5: 9999, 6: 9999}	4
QAVZIX	Cr	9999	3	{2: 1.325901, 3: 0.144769, 4: 9999, 5: 9999, 6: 9999}	4
QAWZAP	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
QAWZET	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
QAWZIX	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
QEDRAS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEDXUS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEFSID	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEFSOJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEFSUP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEGWEH	Cr	3	3	{2: 1.183353, 3: 0.004923, 4: 9999, 5: 9999, 6: 9999}	4
QEGWIL	Cr	3	3	{2: 1.185604, 3: 0.007065, 4: 9999, 5: 9999, 6: 9999}	4
QEHQEZ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEHQID	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEHQOJ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEHQUP	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QELBIS	Cr	3	3	{2: 0.919922, 3: 0.233722, 4: 9999, 5: 9999, 6: 9999}	4
QEQVAK	Cr	3	3	{2: 1.201591, 3: 0.02775, 4: 9999, 5: 9999, 6: 9999}	4
QEQVEO	Cr	3	3	{2: 1.22649, 3: 0.054413, 4: 9999, 5: 9999, 6: 9999}	4
QERRAH	Cr	3	3	{2: 1.225025, 3: 0.04684, 4: 9999, 5: 9999, 6: 9999}	1
QESZET	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QEXSES	Cr	3	3	{2: 1.205802, 3: 0.005833, 4: 9999, 5: 9999, 6: 9999}	3
QEYKAG	Cr	3	3	{2: 0.937164, 3: 0.189392, 4: 9999, 5: 9999, 6: 9999}	4
QIJVIO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QIKRIL	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
QIRWEV	Cr	3	3	{2: 0.798559, 3: 0.307311, 4: 9999, 5: 9999, 6: 9999}	2
QIRWIZ	Cr	2	2	{2: 0.015555, 3: 1.177973, 4: 9999, 5: 9999, 6: 9999}	3
QIRWOF	Cr	2	2	{2: 0.040402, 3: 1.052945, 4: 9999, 5: 9999, 6: 9999}	3
QIRWUL	Cr	2	2	{2: 0.075387, 3: 1.020464, 4: 9999, 5: 9999, 6: 9999}	2
QIXHOV	Cr	3	3	{2: 1.196433, 3: 0.018232, 4: 9999, 5: 9999, 6: 9999}	2
QODYUD	Cr	3	3	{2: 1.230282, 3: 0.048832, 4: 9999, 5: 9999, 6: 9999}	3
QOFVIQ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QOFVOW	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
QOFVUC	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QOFWAJ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QOFWEN	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QOLWOF	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QOMHOQ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
QOVZEI	Cr	2	3	{2: 1.252867, 3: 0.072383, 4: 9999, 5: 9999, 6: 9999}	1
QOYTED	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QQQFYV01	Cr	3	3	{2: 0.902745, 3: 0.208383, 4: 9999, 5: 9999, 6: 9999}	2
QUSCIQ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
QUTFIW	Cr	3	7777	{2: 1.135253, 3: 9.5e-05, 4: 0.107988, 5: 1.415235, 6: 2.198637}	3
QUTQAX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RADBAA	Cr	3	3	{2: 1.054768, 3: 0.04804, 4: 9999, 5: 9999, 6: 9999}	2
RADBIK	Cr	3	7777	{2: 1.195421, 3: 0.010962, 4: 0.033297, 5: 1.347373, 6: 2.126675}	2
RAFBUW	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAFCAD	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAFCEH	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RALVOP	Cr	0	3	{2: 1.387625, 3: 0.201003, 4: 9999, 5: 9999, 6: 9999}	1
RANXIP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RANXOV	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAPCIU01	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
RAPHAS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAPJUP	Cr	3	3	{2: 9999, 3: 0.027195, 4: 9999, 5: 9999, 6: 9999}	3
RASLOP	Cr	3	3	{2: 1.18293, 3: 0.006885, 4: 9999, 5: 9999, 6: 9999}	1
RASLUV	Cr	3	3	{2: 1.216294, 3: 0.038368, 4: 9999, 5: 9999, 6: 9999}	1
RASMAC	Cr	3	3	{2: 1.15799, 3: 0.000346, 4: 9999, 5: 9999, 6: 9999}	1
RATSEK	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAVGOK	Cr	3	3	{2: 1.099579, 3: 0.063518, 4: 9999, 5: 9999, 6: 9999}	3
RAWTEO	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RAYJAC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
REBWAZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
REGGEP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
REHSEC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
REJPOM	Cr	2	2	{2: 0.088578, 3: 1.021321, 4: 9999, 5: 9999, 6: 9999}	2
REPHOK	Cr	2	2	{2: 0.470103, 3: 0.620655, 4: 9999, 5: 9999, 6: 9999}	2
REQPIO	Cr	3	3	{2: 0.884645, 3: 0.225669, 4: 9999, 5: 9999, 6: 9999}	3
RESXOF	Cr	3	3	{2: 1.07771, 3: 0.007681, 4: 9999, 5: 9999, 6: 9999}	3
RIBWAA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RILKOM	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIMDIA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RINZOE	Cr	0	7777	{2: 1.428432, 3: 0.230522, 4: 0.120411, 5: 1.084686, 6: 1.848116}	1
RINZUK	Cr	9999	8888	{2: 9999, 3: 1.142283, 4: 9999, 5: 9999, 6: 9999}	2
RIQQAJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RIQQEN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIRJOR	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIRJUX	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIRKAE	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIVQIX	Cr	3	3	{2: 1.2253, 3: 0.044631, 4: 9999, 5: 9999, 6: 9999}	3
RIWXEA	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RIWXOK	Cr	2	2	{2: 0.018519, 3: 1.130306, 4: 9999, 5: 9999, 6: 9999}	3
RIXBUX	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RIXCAE	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
ROCCOB	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
ROCCUH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ROKBUO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ROMVAR	Cr	3	3	{2: 1.169497, 3: 0.005079, 4: 9999, 5: 9999, 6: 9999}	4
ROTKES	Cr	3	3	{2: 1.062237, 3: 0.070348, 4: 9999, 5: 9999, 6: 9999}	4
RUDXOE	Cr	2	3	{2: 1.134983, 3: 0.002108, 4: 9999, 5: 9999, 6: 9999}	4
RUGTAR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUHHOS	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
RUHHUY	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RUJHIP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUJLOZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUJQAQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
RUKLAK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUKLEO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUNRIB	Cr	3	3	{2: 0.972559, 3: 0.155132, 4: 9999, 5: 9999, 6: 9999}	3
RUVLEZ	Cr	3	3	{2: 1.369473, 3: 0.192174, 4: 9999, 5: 9999, 6: 9999}	2
RUWSAG	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
RUWSOU	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
SACTEV	Cr	3	7777	{2: 1.122955, 3: 6e-06, 4: 0.123255, 5: 1.429097, 6: 2.213337}	3
SAFNES	Cr	3	3	{2: 1.274993, 3: 0.091432, 4: 9999, 5: 9999, 6: 9999}	3
SAMWOS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
SATSEO	Cr	3	3	{2: 1.146363, 3: 0.019196, 4: 9999, 5: 9999, 6: 9999}	4
SATSIS	Cr	3	3	{2: 1.184991, 3: 0.017399, 4: 9999, 5: 9999, 6: 9999}	4
SATTEP	Cr	3	3	{2: 1.025822, 3: 0.092512, 4: 9999, 5: 9999, 6: 9999}	2
SAWREN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SAWRIR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SAXQIR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SAXQOX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SAYDOM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SCYSCR	Cr	3	3	{2: 9999, 3: 0.064822, 4: 9999, 5: 9999, 6: 9999}	1
SEBXAA	Cr	3	7777	{2: 1.146285, 3: 7.9e-05, 4: 0.094294, 5: 1.402802, 6: 2.185453}	3
SEGFAM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
SEKHEX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SENJAW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
SEPHOL	Cr	3	3	{2: 0.833418, 3: 0.291156, 4: 9999, 5: 9999, 6: 9999}	3
SEPHUR	Cr	3	3	{2: 1.114648, 3: 0.049242, 4: 9999, 5: 9999, 6: 9999}	2
SEPJAZ	Cr	3	3	{2: 1.141442, 3: 0.023858, 4: 9999, 5: 9999, 6: 9999}	2
SEPJED	Cr	3	3	{2: 0.850505, 3: 0.299486, 4: 9999, 5: 9999, 6: 9999}	3
SEPZOC	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SEZTUM	Cr	2	2	{2: 0.008187, 3: 1.150765, 4: 9999, 5: 9999, 6: 9999}	3
SEZVAU	Cr	2	2	{2: 0.006705, 3: 1.252693, 4: 9999, 5: 9999, 6: 9999}	2
SEZVEY	Cr	2	2	{2: 0.030191, 3: 1.23082, 4: 9999, 5: 9999, 6: 9999}	4
SIJCEU	Cr	3	3	{2: 1.217591, 3: 0.036846, 4: 9999, 5: 9999, 6: 9999}	4
SIJCIY	Cr	3	3	{2: 1.180002, 3: 0.0062, 4: 9999, 5: 9999, 6: 9999}	2
SIJHIC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SIJJOK	Cr	3	3	{2: 9999, 3: 0.039031, 4: 9999, 5: 9999, 6: 9999}	1
SIKZOE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
SIKZUK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SILBAT	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SIMQOU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SOBXAI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SOGXER	Cr	3	3	{2: 9999, 3: 0.183876, 4: 9999, 5: 9999, 6: 9999}	1
SOHKOR	Cr	3	3	{2: 1.123009, 3: 0.000925, 4: 9999, 5: 9999, 6: 9999}	3
SOLFII	Cr	3	3	{2: 0.883411, 3: 0.268312, 4: 9999, 5: 9999, 6: 9999}	2
SOMVOF	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
SONZUS	Cr	9999	3	{2: 1.159267, 3: 0.001798, 4: 9999, 5: 9999, 6: 9999}	2
SOVVIL	Cr	9999	8888	{2: 2.680653, 3: 1.430484, 4: 9999, 5: 9999, 6: 9999}	3
SOWZEJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
SOXCRP10	Cr	3	7777	{2: 1.118756, 3: 0.001847, 4: 0.128467, 5: 1.43384, 6: 2.218367}	3
SUJZUT	Cr	3	3	{2: 1.218367, 3: 0.038238, 4: 9999, 5: 9999, 6: 9999}	3
SUVCIV	Cr	3	3	{2: 1.098468, 3: 0.001121, 4: 9999, 5: 9999, 6: 9999}	1
SUWWEM	Cr	3	3	{2: 0.847985, 3: 0.244767, 4: 9999, 5: 9999, 6: 9999}	3
SUXVOX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TABNEP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TADFEJ	Cr	3	3	{2: 1.031302, 3: 0.036537, 4: 9999, 5: 9999, 6: 2.550701}	3
TAJXUZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TAJYAG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
TALRON	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TALYIO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TAQZEQ	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	5
TAWHIJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
TAWNAG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
